battery_id,discharge_cycle,cycle_index,ambient_temp_C,capacity_Ahr,avg_voltage_V,min_voltage_V,max_voltage_V,avg_temp_C,max_temp_C,cycle_duration_s
B0036,86,210,24,1.7064617296121434,3.4611295820153054,2.6362266436030413,4.183997413375148,30.424569049276556,35.713721223369035,3093.25
B0036,87,212,24,1.7029429979110946,3.4632231738970973,2.6753943315026825,4.183680554471844,30.570652220376168,35.725860691702124,3086.688
B0036,88,216,24,1.7072612643840062,3.4594353969848526,2.626280067476453,4.182869408506432,30.460459721443804,35.768527567848494,3094.281
B0036,89,218,24,1.7038637196766078,3.4619323762511636,2.6699754309728454,4.18373987583806,30.547691944309644,35.84926876193408,3088.328
B0036,90,220,24,1.7079617948422274,3.4640211108291785,2.6485692977117936,4.183750461912779,31.189572257243857,36.56783936040424,3095.687
B0036,91,222,24,1.7113022833627787,3.4674082899150327,2.652784779103966,4.183786894340978,31.898081785720198,37.22026804863562,3102.062
B0036,92,224,24,1.714122057472244,3.467669094088933,2.61112320884266,4.183945554245884,32.32306890954346,37.24354714231705,3107.141
B0036,93,228,24,1.7053324925701605,3.4590063160949422,2.6171931724123265,4.182910559206333,30.83436798904695,36.101954503621805,3090.719
B0036,94,230,24,1.6934609472531408,3.4580229191527696,2.6630699292303373,4.183616020558508,30.287043848864634,35.590895284221084,3069.812
B0036,95,232,24,1.6905244127230223,3.4563349020618155,2.659720848238619,4.1835063699815285,30.072000414523774,35.41708929698686,3064.437
B0036,96,234,24,1.7007774858498304,3.460450149170936,2.6273527452578365,4.1862295732164165,31.093661069729663,36.542285984903515,3083.25
B0036,97,236,24,1.6971104467944576,3.463960681885895,2.679397409659904,4.183727110735532,31.607623511235108,37.06815080209899,3076.484
B0036,98,240,24,1.6997924522951837,3.4630674142567415,2.6638409912727004,4.182211079560967,31.68782676208534,36.82684422999281,3081.297
B0036,99,242,24,1.6912704773954121,3.456673276206162,2.638750759665419,4.183505107711148,30.64130472367544,35.92988720620677,3065.953
B0036,100,244,24,1.6857127009469863,3.455027058159508,2.6521564133104056,4.183301376056718,30.35775664232519,35.781290058222865,3055.828
B0036,101,246,24,1.6832093771286156,3.456388317029322,2.6736629264226712,4.183248853903273,30.46760275047682,35.83938701624516,3051.468
B0036,102,248,24,1.692886364169521,3.462072409842235,2.665966871855665,4.183494017304386,31.690335464880064,37.17156479403066,3069.0
B0036,103,252,24,1.6984668174144633,3.466006130026554,2.6818321771597287,4.181646831165721,32.58002111430288,37.84191340591018,3079.235
B0036,104,254,24,1.6935813413828429,3.4601239314707923,2.6354438765341697,4.183467994187793,31.69291039725797,36.94021929474592,3070.344
B0036,105,256,24,1.6830951253781283,3.453593464720813,2.633581331346773,4.1834014802387,30.608400390292736,35.979852438003704,3051.4839999999967
B0036,106,258,24,1.6850462226942986,3.4519795194744436,2.6164895194312585,4.18648088216282,30.399652022711006,35.91143435448471,3054.812
B0036,107,260,24,1.6803098840017598,3.4544340644325837,2.662037646915503,4.18650094380192,30.547315574796166,36.0224357923641,3046.532
B0036,108,264,24,1.6944038437227715,3.4638257834252806,2.6705894388847278,4.182814594549196,32.47851626978816,37.65075812929836,3071.782
B0036,109,266,24,1.6955686127180103,3.4669219935055278,2.668638829617292,4.183640043729965,33.085111849545555,38.27191158762031,3074.532
B0036,110,268,24,1.6841854728350405,3.4626538753824714,2.6931351824491827,4.1835457131046185,32.12056072268224,37.26845925037034,3053.656
B0036,111,270,24,1.6722180144870118,3.4554390863736857,2.6913462011853904,4.183400261585032,30.90915966232928,36.23919416621716,3031.953
B0036,112,272,24,1.6675976965747183,3.453636642746737,2.6988025346836504,4.183219724741507,30.586499493516442,35.989930424393194,3023.5
B0036,113,276,24,1.6781873787039017,3.4530724754532334,2.6523436778902467,4.182242945113323,31.078305845971443,36.752805224654765,3042.703
B0036,114,278,24,2.4440624320786557,3.626510481777051,2.691307184686052,4.519252349646744,33.98757612493629,38.49714613607372,4424.203
B0036,115,282,24,1.6913403148932205,3.466145279289297,2.6565288043863395,4.181498148571605,32.26010764297862,37.31224141481378,3066.766
B0036,116,284,24,1.6802787096613283,3.4640146950069006,2.680162151919943,4.183547797387942,31.42619925446257,36.59740421257035,3046.125
B0036,117,286,24,1.673147301023026,3.4626259258314476,2.686423419926791,4.183620162153654,31.20956154006514,36.44126696853565,3033.625
B0036,118,288,24,1.6704292090032429,3.4609363258654184,2.672431142055385,4.183446864929328,31.078110221174402,36.32670051789851,3028.562
B0036,119,290,24,1.6659903350115992,3.4616449511434926,2.6906755654263526,4.183128389159035,31.053614094154142,36.29811998606583,3020.984
B0036,120,294,24,1.664241575272447,3.46014320685645,2.697829479340451,4.180942847373935,31.06053283354067,36.315665405173284,3017.391
B0036,121,296,24,1.6668450767774965,3.4580980197093147,2.6506127411002423,4.182939031295494,30.97728291917627,36.31712206468977,3022.14
B0036,122,298,24,1.6594501560667536,3.459389982444422,2.690672074169337,4.183242834674278,30.93918723715448,36.228571111440864,3009.016
B0036,123,300,24,1.662412523067319,3.455631406481116,2.6272249252599598,4.183686841202558,30.926289651305336,36.35810336081934,3014.672
B0036,124,302,24,1.6603526083225701,3.4549175745634897,2.6243035932050947,4.183358354217051,30.863054927475556,36.29901438256062,3010.703
B0036,125,306,24,1.6610231379633236,3.4567232383364708,2.6669662761212,4.182728484057378,31.038017243387284,36.42868217427085,3011.75
B0036,126,308,24,1.6575187557321613,3.4566056806279244,2.6573427494924386,4.183421219857983,31.04050751190746,36.39664144336581,3005.734
B0036,127,310,24,1.6507877959674548,3.457263997632369,2.6914302974482167,4.183196106021016,30.957302786226403,36.317435246585276,2993.75
B0036,128,312,24,1.6532570062110141,3.4540018182289085,2.641029666264374,4.183209699462281,30.945276932009087,36.40596657880105,2998.125
B0036,129,314,24,1.6494214846772686,3.454729708764956,2.6663067674348446,4.183138406019062,30.888914324823496,36.28093983069052,2990.859
B0036,130,318,24,1.6678591915666705,3.4602322781016106,2.6520245119510846,4.182486390609512,32.321489418619095,37.95295717388789,3024.453
B0036,131,320,24,1.670862764324967,3.4653467037084007,2.650846498933422,4.183464386226038,33.23510488083581,38.41829396059596,3030.765
B0036,132,322,24,1.6658118164053368,3.4612961227490118,2.636443131108017,4.1834582213062665,32.672384089467116,37.82488704281872,3020.813
B0036,133,324,24,1.6532998517617,3.4568319834213184,2.6573768263158466,4.183218486473692,31.627875999689845,36.92206046060923,2998.156
B0036,134,326,24,1.6468787023528522,3.454274871932744,2.661750337550587,4.183226539078387,31.234092745007935,36.61884081007243,2986.766
B0036,135,330,24,1.6718953249703756,3.459039144301172,2.6766475071440374,4.174285560234163,31.95070753872921,37.26760229905419,3032.328
B0036,136,334,24,1.6807743463585727,3.466556169993412,2.683234032060573,4.181276067644604,32.94223311807837,38.257226591815964,3047.703
B0036,137,336,24,1.6737717086703074,3.4591810827626084,2.622356052772389,4.18302191595724,31.941852555671353,37.22999793294153,3034.968
B0036,138,338,24,1.6605773762487392,3.4577876655294553,2.6656468752025866,4.183316981130492,31.44720711271493,36.750095375605376,3011.7339999999967
B0036,139,340,24,1.655987781146086,3.454417180570097,2.6416903037262225,4.183031434193402,31.12482497372082,36.461339694064534,3002.922
B0036,140,342,24,1.6468623183898439,3.4527482715790674,2.6595878021770023,4.182347238057592,30.75545169222773,36.121581178683655,2986.718
B0036,141,346,24,1.6574621175432847,3.460599249296477,2.687257575540443,4.181133837276345,32.32491302674166,37.62901534109348,3006.203
B0036,142,348,24,1.6603991175216894,3.4634741461937795,2.6749338603361448,4.18258237874211,32.9527098749988,38.17206500603514,3011.609
B0036,143,350,24,1.6460789092837111,3.458931693641407,2.6883490982654625,4.182469644453435,31.963338156822648,37.074417465672504,2985.953
B0036,144,352,24,1.6408366462659327,3.4515443093644445,2.6341133806914536,4.182289875103196,31.192560893948695,36.555960407488875,2976.3129999999946
B0036,145,354,24,1.6344408920281601,3.451340191696518,2.6535520046660226,4.182381246517502,31.01189616418059,36.35822055804636,2964.75
B0036,146,358,24,1.6374039186504212,3.4541105051819967,2.682065697865543,4.18080325573756,31.59342641124915,37.04815005782166,2969.953
B0036,147,360,24,1.64738207540524,3.456542656900933,2.623022825320866,4.1824485661725594,32.451352345308976,37.78142773101782,2988.453
B0036,148,362,24,1.6545646441622355,3.462836576734922,2.638877668106794,4.182854046942437,33.70907658061942,38.98412239569435,3001.235
B0036,149,364,24,1.640896560729935,3.455642847223531,2.6345026369215763,4.182728439067422,32.3628652503866,37.65911041193654,2976.234
B0036,150,366,24,1.6265229979339635,3.453765407751183,2.6856425973144904,4.182876278594965,31.558941182174713,36.92167189475025,2950.39
B0036,151,370,24,1.6217349144630457,3.4500406564088526,2.68786797873656,4.180649883777921,31.135887556686384,36.59954969750561,2941.719
B0036,152,372,24,1.6248200059639546,3.447400483446299,2.6302060684262494,4.182879997125387,31.04112225235265,36.62217023847058,2946.969
B0036,153,374,24,1.61880119736137,3.449026045033965,2.6641914790243417,4.182616597040702,31.054879323980543,36.590898812608955,2936.171
B0036,154,376,24,1.6137350490334217,3.450376630404453,2.689303373660729,4.1825067669668625,31.10833607101402,36.59234456560626,2927.281
B0036,155,378,24,1.612012823654141,3.447000121773302,2.65147651386545,4.182535478785295,30.944663670795183,36.48018480302178,2924.422
B0036,156,382,24,1.6671032556887178,3.4669760884346075,2.6896892125914618,4.1690491680104165,32.6791979812127,38.23567263982747,3023.859
B0036,157,386,24,1.6850133383886254,3.4736386683731344,2.6628469651561684,4.181271830692525,33.03296653786076,37.930952706812825,3056.172
B0036,158,388,24,1.6786654987614698,3.467958204671299,2.626900680068646,4.1830606408887965,32.14080730031082,37.19257582780181,3045.078
B0036,159,390,24,1.6729763502191373,3.4632760700749996,2.6081515730092875,4.182456210343196,31.54659714469647,36.76201438343683,3034.25
B0036,160,392,24,1.666489034299654,3.4628276335315356,2.6357331981420877,4.182764774519028,31.32211217550974,36.54833629882202,3022.609
B0036,161,394,24,1.6698420840710908,3.4646012546935614,2.629018498984386,4.183320176415955,31.944476209251814,37.37954300419149,3028.828
B0036,162,398,24,1.6746744228027035,3.4679372219489957,2.6266603184816235,4.180963257164536,32.95970790517297,38.17965570439169,3037.875
B0036,163,400,24,1.6665045335145643,3.462497796397771,2.602450788874241,4.182710427278442,31.94954978552722,37.06880928199277,3023.187
B0036,164,402,24,1.6522220848347273,3.4597555835668237,2.662872873818505,4.182466447324255,31.016509562928245,36.3207199175235,2996.922
B0036,165,404,24,1.6462718275099526,3.4575027462160053,2.6641259048235493,4.182351343336321,30.717850318637232,36.10688426616758,2986.469
B0036,166,406,24,1.642399234692521,3.4593887120996203,2.6980994427054057,4.182757605057146,30.879779806825745,36.31248307899438,2979.219
B0036,167,410,24,1.651178607099992,3.459697403340653,2.649240292513478,4.180861110367055,31.650221324336044,37.07549861586275,2995.047
B0036,168,412,24,1.6481683120281931,3.4641295904583864,2.691344905562854,4.182794520703595,32.06625589927076,37.414877687125575,2989.828
B0036,169,414,24,1.6478887725428397,3.460169463632063,2.6312837349184783,4.182556061512275,31.895952062496796,37.09639528593206,2989.391
B0036,170,416,24,1.635843650915682,3.4561756716228116,2.6584363442335084,4.182810830291452,30.985495506316067,36.366051667033084,2967.2810000000027
B0036,171,418,24,1.6332362811945516,3.452053305545746,2.6231998193879877,4.182635286848819,30.72140290899611,36.234238027710575,2962.609
B0036,172,422,24,1.629926467682987,3.4498706612134633,2.633671931011382,4.180865480888278,30.525764579406868,36.13330283566238,2957.016
B0036,173,424,24,1.6387862629287224,3.4562888987795763,2.613160298710749,4.182371604193263,31.861104818689885,37.40631592104371,2973.281
B0036,174,426,24,1.6359654863840773,3.4606240664312637,2.664776371262019,4.182870580087216,32.31201872670814,37.77076533558071,2968.016
B0036,175,428,24,1.631137043967566,3.456019242182233,2.632939371611515,4.1827611176443975,31.793010248024903,37.14813436098321,2959.281
B0036,176,430,24,1.6220189720888463,3.450712115143618,2.6282834158429433,4.182395237195288,31.01748043918613,36.53239990681521,2942.797000000006
B0036,177,434,24,1.6416044978422155,3.457628617948717,2.6382695335398956,4.174632559195338,32.52627247756125,37.81511547301817,2978.89
B0036,178,438,24,1.6253090231457805,3.453055943057908,2.666855394758346,4.180584396863127,30.971239918679984,36.404593910301536,2948.891
B0036,179,440,24,1.6196134522239483,3.450668341610227,2.645771603606621,4.182361662503121,30.76463270446893,36.31178502135717,2938.547
B0036,180,442,24,1.6124236174774371,3.450902810317066,2.6749192828697232,4.1825612222864805,30.660177115279623,36.180551238597374,2925.484
B0036,181,444,24,1.6077701029913394,3.4500594839606094,2.6772635289500464,4.18253016588314,30.586674094126863,36.10348020899565,2917.297
B0036,182,446,24,1.6088077531981582,3.449110812692783,2.651409246777448,4.1821683496152,30.83253477381729,36.398158452424276,2918.938
B0036,183,450,24,1.6083556258734268,3.4458169090139847,2.6359845840555653,4.180085195716553,30.68860522383244,36.348677496156625,2918.25
B0036,184,452,24,1.6068202519011539,3.4453799620249113,2.6203632515294,4.18247008024948,30.620490468656016,36.30340414585353,2915.4839999999967
B0036,185,454,24,1.601770977206713,3.445133112798374,2.6353503124760125,4.182402126830995,30.598226708173872,36.26566178605087,2906.015
B0036,186,456,24,1.594911734692208,3.4458558996634645,2.665160202735034,4.182271283338991,30.522404975221356,36.17313667131571,2894.14
B0036,187,458,24,1.5938139125387372,3.4444897117952333,2.6439462094074133,4.182247103438741,30.572012594415884,36.20038317528244,2892.031
B0036,188,462,24,1.5920273129504596,3.4452529094036595,2.680823910703161,4.182668785784587,30.525594309542488,36.12974352283867,2888.719
B0036,189,464,24,1.5847361549778751,3.4433682977623126,2.6584332895177942,4.182325389472558,30.460152624234137,36.15128962766672,2875.641
B0036,190,466,24,1.5763429363936798,3.444044633354944,2.6858136443865597,4.181890851070748,30.42634729502671,36.06503580876304,2860.7810000000027
B0036,191,468,24,1.5720229174642286,3.4436657042772842,2.686590802386354,4.1819812339971225,30.477932880980596,36.12802521407918,2852.844
B0036,192,470,24,1.5729874285512353,3.4414697554582165,2.6569680605487678,4.182031710997783,30.47370962894708,36.26774799217623,2854.64
B0036,193,474,24,1.596985400389019,3.4563046908197936,2.676038889381632,4.1803143719336,33.14386747805384,38.43630283495838,2897.844
B0036,194,476,24,1.595726023703856,3.452089547010762,2.6188084347235887,4.182098322143219,32.934539010545976,38.52063845392343,2896.063
B0036,195,478,24,1.579500338340559,3.4477573593842226,2.645949573946669,4.182097383940862,31.954024468442526,37.489412293667954,2866.234
B0036,196,480,24,1.5629469877520186,3.4451953986146564,2.6883439532038187,4.181667072254369,31.19189073934152,36.78751789975617,2836.609
B0036,197,482,24,1.5591129431541175,3.4432584336378476,2.67894320816739,4.182118777318184,30.99297651094941,36.62637340717898,2829.516
B0038,1,0,24,0.8980573709676724,2.883239659655731,2.1981645845929387,4.053116638334503,38.8265055747093,51.693778100060996,982.938
B0038,2,4,24,1.1026236331914077,3.1713316750997853,2.173538006790758,4.1851064801192095,40.49651673815248,51.136880141242045,1489.953
B0038,3,6,24,1.0885801879473431,3.1803732612872655,2.191128315273502,4.18694152805074,40.3082686076966,51.3517572303697,1479.703
B0038,4,8,24,1.0613249847591086,3.2014600077361552,2.1749283790642226,4.187310082648276,39.93347404849829,49.541551118224994,1468.172
B0038,5,10,24,1.0347062057983545,3.2011146598082543,2.1623047751632316,4.185977695675653,39.949996492029705,49.944004344349516,1457.0
B0038,6,12,24,1.0269978594353013,3.1928056969575156,2.1523889970129018,4.187105297284753,40.03056196708513,50.47284162905345,1437.047
B0038,7,16,24,1.0785019710989419,3.0561380160526412,2.1947161370182617,4.18045914385637,39.44913263410249,49.83589725328242,1170.531
B0038,8,20,24,1.0638897478802845,3.181450544509047,2.1463956973341785,4.183492564102866,40.058567746287395,50.058224679961086,1436.141
B0038,9,22,24,1.0366551223324423,3.192741049083457,2.1983669967426582,4.186120317256443,39.916070861462195,49.70254627455938,1420.172
B0038,10,24,24,1.030941327482094,3.167665290347624,2.1858064268526136,4.185843165124554,40.27645391572808,51.354295522888854,1397.0
B0038,11,26,24,1.0140084541034655,3.1781927267469925,2.151862863027953,4.185966509890458,40.1754669430076,50.44246795838984,1393.25
B0038,12,28,24,1.008516095994519,3.1613474600189155,2.164578187429903,4.186351056855524,40.41336717515726,51.33205933952721,1380.938
B0038,13,32,44,1.7419245088095903,3.608926624109929,2.180206803089782,4.177730241404494,44.29688064198706,49.52801806570102,6375.828
B0038,14,36,44,1.779741859708433,3.6118191487524745,2.1921466685430167,4.186620638463225,47.195451017988766,49.28701938671706,6574.671
B0038,15,38,44,1.7815666306452766,3.614149636005495,2.16658130125341,4.188933311711306,47.146072926598166,49.17905905171433,6571.156000000003
B0038,16,40,44,1.7834859577156017,3.6144683724527336,2.1366453580856253,4.189402399305119,47.127641701986995,49.180910484252195,6569.11
B0038,17,42,44,1.7864411650415675,3.6165883435722845,2.1909799678189845,4.189825570933335,47.09918641441624,49.05688408240341,6558.75
B0038,18,44,44,1.7859997608067948,3.6160610851845387,2.166402675362294,4.191065310739852,47.133209565495285,49.130320508041244,6567.516
B0038,19,48,44,1.7769523773001608,3.6257089708628913,2.145739105715045,4.18123625379194,47.15436113022586,49.23198595690627,6430.172
B0038,20,52,44,1.781428917321899,3.613285312724596,2.139096537674337,4.185716420658905,47.16342394557887,49.16417337699806,6554.327999999994
B0038,21,54,44,1.7859452772697197,3.615119723068454,2.1550256706410824,4.189329902417763,47.14213994735863,49.04035070342245,6560.922
B0038,22,56,44,1.785208429691551,3.6158365688729885,2.1776344857025127,4.189967846272303,47.07812277465954,48.97912041843542,6559.047
B0038,23,58,44,1.783596609584544,3.615503145763946,2.1804158381574807,4.18974503175606,47.07326100880018,48.978872169562095,6553.781
B0038,24,60,44,1.7796783152744713,3.6139392243174577,2.1075006723313274,4.188353739927258,47.08146790123274,49.04045996790738,6540.187
B0038,25,64,44,1.7841102592788645,3.61791112455575,2.1931517470679913,4.1880636486598535,47.087615537529175,48.958853345028835,6535.922
B0038,26,66,44,1.7833032331592193,3.615792342161085,2.1577326042974923,4.18971330698209,47.09422579980021,49.017772603097235,6544.078
B0038,27,68,44,1.7796186141356956,3.6151540820598718,2.1621899189117855,4.188131880621521,47.083185115341905,48.99249018111872,6531.187
B0038,28,70,44,1.7816592334352586,3.616195897791123,2.199945094089768,4.188924695577913,47.06402084308688,48.94618497316047,6528.562
B0038,29,72,44,1.7775911304124035,3.6135506508279374,2.1302151249881103,4.187542870745614,47.07142767555465,49.0209427982368,6525.187
B0038,30,76,44,1.777701881971679,3.615401963428833,2.164304791761506,4.1857951584704445,47.094941474493815,49.014180829264426,6515.938
B0038,31,78,44,1.7789547618270618,3.6125287354843523,2.103101288221301,4.187443417451479,47.0995133510692,49.08755174393166,6532.015
B0038,32,80,44,1.7807753731135043,3.6160020417093457,2.1449886066523933,4.1900372622396045,47.07452189489319,49.000307836809725,6527.922
B0038,33,82,44,1.778415319026661,3.6145930156040587,2.1205293855533207,4.188861157517333,47.12153419194554,49.05042538685695,6519.328
B0038,34,84,44,1.7789773899108463,3.616664144234103,2.1339834463152427,4.190060028748116,47.15829653400459,49.08198729235301,6510.063
B0038,35,88,44,1.7792479347236045,3.616763225911199,2.1093887147366805,4.187583021759709,47.161612217353984,49.132796873113755,6501.718
B0038,36,90,44,1.7779204573685081,3.6149940792944446,2.098244904990502,4.1891099360693005,47.155567707969865,49.13552693190528,6509.047
B0038,37,92,44,1.779227040224144,3.6159145027179576,2.1367946107881166,4.18915400521565,47.13225621283967,49.04172173314357,6502.438
B0038,38,94,44,1.7760634320079352,3.6146610547862235,2.103206542363035,4.188887533318818,47.13346886842004,49.09468753497383,6502.047
B0038,39,96,44,1.775103937963957,3.6150827947076762,2.1895312972615004,4.187944942179681,47.176385542899524,49.057064718364046,6498.86
B0038,40,100,44,1.733064100138742,3.4389023365216986,2.1594623220347016,4.182064571336064,50.154407994251926,54.42193934195762,3162.047
B0038,41,104,44,1.7394892806215223,3.437169559941295,2.023065783993831,4.186725946685351,50.1979427615177,54.61602412701822,3173.141
B0038,42,106,44,1.7378064360392924,3.4370308930893247,2.0028176202456365,4.189706586585002,50.18895736512512,54.621843575697525,3169.844
B0038,43,108,44,1.730028145799833,3.437230626486004,2.061244397117138,4.188139594837195,50.178407502665095,54.57283441287881,3156.563
B0038,44,110,44,1.7290404566542985,3.4363115548278413,2.030738155835073,4.189030830558383,50.182509844874,54.65884815489962,3155.047
B0038,45,112,44,1.7286072907068815,3.4394075704239655,2.1901431826977382,4.189306425000166,50.173666427799,54.51993729622157,3142.312
B0038,46,116,44,1.52573884649634,3.0455602167949416,2.11587711023423,4.17467236177005,58.41948951650429,69.28796559754325,1485.047
B0038,47,120,44,1.5301475534434217,3.0241360171924403,2.052769819032336,4.186501078488458,58.954810986890266,69.86974573152932,1489.313
B0039,1,0,24,0.11903831859341765,3.3780267772090253,2.4897962179516666,4.078325990995359,34.70141183965182,41.68577610887712,982.938
B0039,2,4,24,0.4729861500927512,3.5388339739777925,2.4756646285889476,4.201433690744269,34.602296282226774,42.96184230643531,1489.953
B0039,3,6,24,0.16280793829202067,3.5283987355327224,2.497942856856816,4.202601079177913,34.706915531211784,43.606076550083,1479.703
B0039,4,8,24,0.4787632853388766,3.523734020299432,2.480114715641411,4.20285727861485,34.771517765327,43.90627471664096,1468.172
B0039,5,10,24,0.4711383364607152,3.5290210250014034,2.4872303300157066,4.203125866428561,34.709560141583104,44.013774813837145,1457.0
B0039,6,12,24,0.4668172561120673,3.528853302126734,2.489183697067473,4.203130606417118,34.65890294500357,42.922031048645835,1437.047
B0039,7,16,24,0.4699932676625547,3.4540436783572668,2.498492440398465,4.199225453541231,35.44499437757343,43.24542727979999,1170.531
B0039,8,20,24,0.4627052684317185,3.53257704827921,2.4971812527928607,4.201734819728371,34.6176662375867,43.86578283702087,1436.141
B0039,9,22,24,0.46049447826560974,3.5299976922060075,2.4988010332333745,4.202672121596153,34.65017232704175,43.67270130471354,1420.172
B0039,10,24,24,0.4412227248835694,3.5156652919077627,2.487295552712161,4.202779797627703,34.822277873738145,43.79137016976176,1397.0
B0039,11,26,24,0.44354421943965844,3.5295294248045366,2.4958019219001284,4.202689684084776,34.67233382014022,43.92654641714406,1393.25
B0039,12,28,24,0.4126655541164234,3.52826089394077,2.498934011647546,4.202868370613372,34.74469432520436,43.36143647499468,1380.938
B0039,13,32,44,1.7461791006389626,3.6461406726770127,2.4987062304520014,4.197294023274615,44.007524345018545,48.10057733769074,6375.828
B0039,14,36,44,1.7695250734505363,3.64392186740937,2.473002904156423,4.204972433209606,46.67611297517316,48.36094927051516,6574.671
B0039,15,38,44,1.7715391419501945,3.6463500592094675,2.4894344650176916,4.208448210539393,46.6383045331837,48.205077970133914,6571.156000000003
B0039,16,40,44,1.770625483958279,3.645585479395615,2.473981445559395,4.206898230242775,46.624310116631904,48.181498766889746,6569.11
B0039,17,42,44,1.7704040639447296,3.6468115454863126,2.4673788761032256,4.207946244454896,46.60181681852236,48.22285805925047,6558.75
B0039,18,44,44,1.7695081788801759,3.6451349051966417,2.458737817987512,4.207227267233697,46.64079559317347,48.311132730789595,6567.516
B0039,19,48,44,1.7638356274269416,3.6561026070574316,2.4562277920171924,4.197666044398925,46.65269866016946,48.31988246057892,6430.172
B0039,20,52,44,1.7715725869786123,3.6458870173477007,2.4379313646643412,4.2045074487347165,46.637301691869546,48.191612511475654,6554.327999999994
B0039,21,54,44,1.7701196454489683,3.645766068703999,2.4476008226100348,4.208084129481043,46.62385161772923,48.22746339794149,6560.922
B0039,22,56,44,1.7667569752860521,3.6446971444609972,2.467377500135635,4.207142953751636,46.59535143073503,48.171946839870586,6559.047
B0039,23,58,44,1.7648743629092642,3.6438349804131214,2.457416820096295,4.207099547920701,46.59281927437507,48.20204512091098,6553.781
B0039,24,60,44,1.763838685943225,3.6455211713700875,2.4702283951852175,4.2078293027865055,46.595538716376765,48.208085483124755,6540.187
B0039,25,64,44,1.7657225752056789,3.6442867502271574,2.47756542534469,4.20415549392574,46.61592285314662,48.216947901934525,6535.922
B0039,26,66,44,1.7645632809383045,3.6438395995465793,2.480137502417058,4.2074857099225,46.61306744285817,48.23861432117145,6544.078
B0039,27,68,44,1.7608991948479125,3.6432430775983096,2.4411463439008707,4.207192516257174,46.60739102749507,48.2409468668017,6531.187
B0039,28,70,44,1.7598362095817717,3.6429596917730023,2.4393843779206725,4.207616345532635,46.59731896053421,48.28638353591076,6528.562
B0039,29,72,44,1.7590955400143164,3.6431420009845095,2.49689484054888,4.207147287931799,46.60563234024716,48.23633627651948,6525.187
B0039,30,76,44,1.7560495443976523,3.6420393576004138,2.465533668800099,4.204165409407158,46.62474216211915,48.268194411694395,6515.938
B0039,31,78,44,1.7571677199949287,3.6405822186622365,2.487866062972102,4.206316214831835,46.6386326424737,48.25892855404056,6532.015
B0039,32,80,44,1.7558911269459976,3.640101281169697,2.480376897645346,4.20729233602744,46.62408082494751,48.27406092264485,6527.922
B0039,33,82,44,1.7533419072229914,3.6389138404319192,2.4235129554433494,4.207400407989978,46.6573959514452,48.37743085469793,6519.328
B0039,34,84,44,1.7506673845335168,3.6390963886375602,2.4421166575524973,4.207172779835573,46.69850634609825,48.34229218799801,6510.063
B0039,35,88,44,1.7510006664162403,3.639310178523211,2.48916723023537,4.203796739473216,46.70366699259687,48.35205523072366,6501.718
B0039,36,90,44,1.7496058853847873,3.6382966465278597,2.486277943958813,4.207405098710311,46.69858207228199,48.36227474052515,6509.047
B0039,37,92,44,1.7477359172183355,3.6368192187368806,2.4621592876012923,4.2069497463433745,46.68478011498361,48.39407566049798,6502.438
B0039,38,94,44,1.7444225468099093,3.634846725471178,2.419307605326947,4.20717367641765,46.691631182155156,48.40712816602448,6502.047
B0039,39,96,44,1.743308366083936,3.635905813888798,2.498091152649448,4.206902271296153,46.752413955353425,48.476824345274245,6498.86
B0039,40,100,44,1.6556691733888471,3.470841442961561,2.4729033909981424,4.196674813894532,49.300859599002976,52.90221489344579,3162.047
B0039,41,104,44,1.64297669457593,3.4717307267626065,2.482404434239833,4.204257320385259,49.34643167372232,53.04880173105535,3173.141
B0039,42,106,44,1.6343822729361266,3.470065952813119,2.4529055944220666,4.206474730273981,49.35236153077406,53.017440171542674,3169.844
B0039,43,108,44,1.6265067062165601,3.468937839466871,2.442965370421763,4.206865048530781,49.34646841409122,53.07430485716129,3156.563
B0039,44,110,44,1.618865991735961,3.468115577491925,2.450251182214539,4.206889463177472,49.35565140520816,53.15177003577248,3155.047
B0039,45,112,44,1.6114968339209264,3.467077155738093,2.447037438010891,4.206575007421019,49.368284273788476,53.01718592680281,3142.312
B0039,46,116,44,1.3240805773461226,3.2199500199575746,2.4740907394153795,4.189178895374635,55.97390404609549,63.94078057196598,1485.047
B0039,47,120,44,1.3153386221697692,3.22661988786129,2.442276380666166,4.204083091786472,55.95647115817562,64.14381595669508,1489.313
B0040,1,0,24,0.6734628137095633,3.2570770872838057,2.689034363728547,4.068028641979544,34.520854008155766,40.67740211970284,982.938
B0040,2,4,24,0.7913062105760345,3.435168668765134,2.6944224499802396,4.181329419378459,34.02922924081149,41.121867004450536,1489.953
B0040,3,6,24,0.7865824034601745,3.4309758033508495,2.6769978869674524,4.182169713231169,34.012090723638956,41.63283156392668,1479.703
B0040,4,8,24,0.7795871426061582,3.4348636528845424,2.675172001926867,4.1821186375364,33.978388906178346,41.715752737182754,1468.172
B0040,5,10,24,0.7628241523125163,3.445308801417867,2.69268420954805,4.181769825430115,33.83721613724266,41.61695629052659,1457.0
B0040,6,12,24,0.7405021514606399,3.458759767508341,2.695919341909784,4.181957861733809,33.67935609685469,40.41568117134027,1437.047
B0040,7,16,24,0.7783970881100656,3.344897364124835,2.6973035934049494,4.177687640263026,34.856675647434145,41.6427020562054,1170.531
